3,4136,冰箱,bīng xiāng,名,冷蔵庫,bi1ng xia1ng,11
3,4138,参加,cān jiā,動,参加する,ca1n jia1,11
3,4151,担心,dān xīn,動,心配する,da1n xi1n,11
3,4161,发烧,fā shāo,動,熱が出る,fa1 sha1o,11
1,3920,飞机,fēi jī,名,飛行機,fe1i ji1,11
1,3921,分钟,fēn zhōng,名,…分間,fe1n zho1ng,11
2,4031,公斤,gōng jīn,量,…キログラム,go1ng ji1n,11
2,4032,公司,gōng sī,名,会社,go1ng si1,11
3,4176,刮风,guā fēng,動,風が吹く,gua1 fe1ng,11
3,4178,关心,guān xīn,動,関心をもつ,gua1n xi1n,11
3,10355,几乎,jī hū,副,ほとんど,ji1 hu1,11
1,3934,今天,jīn tiān,名,今日,ji1n tia1n,11
2,4047,咖啡,kā fēi,名,コーヒー,ka1 fe1i,11
3,111,声音,shēng yīn,名,声 音,she1ng yi1n,11
3,4258,司机,sī jī,名,運転手,si1 ji1,11
2,4088,西瓜,xī guā,名,すいか,xi1 gua1,11
3,4282,新鲜,xīn xiān,形,新鮮である,xi1n xia1n,11
1,3993,星期,xīng qī,名,週間 曜日,xi1ng qi1,11
3,126,香蕉,xiāng jiāo,名,バナナ,xia1ng jia1o,11
1,3999,医生,yī shēng,名,医師（文語）,yi1 she1ng,11
3,4300,应该,yīng gāi,能,当然…すべきである,yi1ng ga1i,11
3,141,中间,zhōng jiān,名,中間 あいだ,zho1ng jia1n,11
