3,4143,成绩,chéng jì,名,成績,che2ng ji4,24
3,4144,城市,chéng shì,名,都会 都市,che2ng shi4,24
3,4146,迟到,chí dào,動,遅刻する,chi2 da4o,24
3,,还是,hái shì,副,依然として （比較して）やはり それとも,ha2i shi4,24
3,4190,环境,huán jìng,名,環境,hua2n ji4ng,24
3,4201,节目,jié mù,名,番組 プログラム,jie2 mu4,24
3,88,节日,jié rì,名,記念日 祝日,jie2 ri4,24
3,4203,结束,jié shù,動,終わる けりがつく,jie2 shu4,24
3,4208,决定,jué dìng,動,決定する,jue2 di4ng,24
3,4231,难过,nán guò,形,悲しい,na2n guo4,24
3,108,奇怪,qí guài,形,おかしい 奇怪である,qi2 gua4i,24
1,17,前面,qián miàn,名,前 前方,qia2n mia4n,24
3,4244,然后,rán hòu,副,それから その後 そして,ra2n ho4u,24
3,4248,容易,róng yì,形,容易である,ro2ng yi4,24
3,4266,同事,tóng shì,名,同僚,to2ng shi4,24
3,4267,同意,tóng yì,動,同意する,to2ng yi4,24
3,122,文化,wén huà,名,文化,we2n hua4,24
3,4274,习惯,xí guàn,名,習慣,xi2 gua4n,24
1,3996,学校,xué xiào,名,学校,xue2 xia4o,24
2,4096,颜色,yán sè,名,色,ya2n se4,24
2,4098,羊肉,yáng ròu,名,羊肉,ya2ng ro4u,24
3,4290,一定,yí dìng,副,必ず きっと,yi2 di4ng,24
3,4291,一共,yí gòng,副,全部で 合わせて,yi2 go4ng,24
3,4293,一样,yí yàng,形,同じである 似ている,yi2 ya4ng,24
3,135,游戏,yóu xì,名,遊び,yo2u xi4,24
