3,4154,地图,dì tú,名,地図,di4 tu2,42
3,4167,复习,fù xí,動,復習（する）,fu4 xi2,42
3,4195,季节,jì jié,名,季節 シーズン,ji4 jie2,42
3,4212,客人,kè rén,名,客 乗客,ke4 re2n,42
3,4221,练习,liàn xí,動,練習する,lia4n xi2,42
3,4227,面条,miàn tiáo,名,麺類,mia4n tia2o,42
2,4071,去年,qù nián,名,去年 昨年,qu4 nia2n,42
3,4245,热情,rè qíng,形,心がこもっている 親切な熱情 意欲,re4 qi2ng,42
3,4246,认为,rèn wéi,動,…と認める 思う 考える,re4n we2i,42
3,10356,数学,shù xué,名,数学,shu4 xue2,42
3,4260,太阳,tài yáng,名,太陽,ta4i ya2ng,42
3,4261,特别,tè bié,形,特別である,te4 bie2,42
2,4087,问题,wèn tí,名,問題,we4n ti2,42
