2,35,白,bái,形,白い,ba2i,2
2,36,别,bié,副,…してはいけない,bie2,2
3,62,才,cái,副,いま…したばかり やっと,ca2i,2
3,4139,层,céng,量,…枚（重なった物を数える）,ce2ng,2
1,3903,茶,chá,名,お茶,cha2,2
2,4015,长,cháng,形,長い 長さ 長所,cha2ng,2
2,4018,船,chuán,名,船,chua2n,2
2,39,从,cóng,介,起点・出発点を示す,co2ng,2
1,3913,读,dú,動,音読する （学校で）勉強する,du2,2
2,4038,还,hái,副,まだ やはり なお,ha2i,2
3,4183,河,hé,名,川,he2,2
1,3928,和,hé,介,…と,he2,2
2,48,红,hóng,形,赤い,ho2ng,2
3,4191,黄,huáng,形,黄色い,hua2ng,2
1,6,回,huí,量,…回,hui2,2
3,82,极,jí,副,きわめて 極み 頂点,ji2,2
1,3939,来,lái,動,来る,la2i,2
3,95,蓝,lán,形,青い,la2n,2
2,4055,离,lí,介,…から（二点間の隔たり）,li2,2
1,3944,零,líng,数,ゼロ 数の空位,li2ng,2
3,98,楼,lóu,名,建物,lo2u,2
2,4059,忙,máng,形,忙しい 急いでいる,ma2ng,2
1,3949,没,méi,副,…しなかった まだ…していない まだ…でない,me2i,2
2,10331,门,mén,名,門,me2n,2
3,4228,拿,ná,動,手に取る,na2,2
3,104,南,nán,名,南,na2n,2
3,4230,难,nán,形,難しい …しにくい,na2n,2
1,3953,能,néng,能,…できる（能力がある） …が起こりうる …してもよい,ne2ng,2
2,10333,您,nín,代,あなた（敬称）,ni2n,2
1,3954,年,nián,名,年,nia2n,2
3,4241,骑,qí,動,乗る（またがって）,qi2,2
2,4070,晴,qíng,形,晴れている,qi2ng,2
1,3960,钱,qián,名,お金,qia2n,2
1,19,人,rén,名,人,re2n,2
1,3972,谁,shéi,代,誰（の） 誰か,she2i,2
1,3968,十,shí,数,十,shi2,2
3,116,糖,táng,名,砂糖 あめ,ta2ng,2
3,4262,疼,téng,形,痛む,te2ng,2
2,10337,题,tí,名,題,ti2,2
3,4265,甜,tián,形,甘い うまい,tia2n,2
3,117,条,tiáo,量,…本（細長く 曲がることのある物を数える）,tia2o,2
2,4084,玩,wán,動,遊ぶ もてあそぶ,wa2n,2
2,10339,完,wán,動,仕上げる 尽きる,wa2n,2
3,4281,鞋,xié,名,靴,xie2,2
2,4107,鱼,yú,名,魚,yu2,2
3,139,云,yún,名,雲,yu2n,2
2,4108,圆,yuán,形,丸い,yua2n,2
