3,4121,阿姨,ā yí,名,おばさん 母の姉妹,a1 yi2,12
3,57,帮忙,bāng máng,動,手伝う,ba1ng ma2ng,12
3,68,当然,dāng rán,副,当然である,da1ng ra2n,12
2,4026,非常,fēi cháng,副,非常に とても たいへん,fe1i cha2ng,12
3,4170,刚才,gāng cái,名,つい先ほど たったいま,ga1ng ca2i,12
3,4174,公园,gōng yuán,名,公園,go1ng yua2n,12
3,10353,关于,guān yú,介,…に関する,gua1n yu2,12
3,4187,花园,huā yuán,名,庭 花園,hua1 yua2n,12
2,4037,欢迎,huān yíng,動,歓迎する,hua1n yi2ng,12
3,4205,经常,jīng cháng,副,常に いつも,ji1ng cha2ng,12
3,4213,空调,kōng tiáo,名,空調 エアコン,ko1ng tia2o,12
3,113,刷牙,shuā yá,動,歯を磨く,shua1 ya2,12
3,4259,虽然,suī rán,接,…ではある（けれども…）,sui1 ra2n,12
3,119,突然,tūrán,形,突然である,tu1ra2n,12
3,128,新闻,xīn wén,名,ニュース,xi1n we2n,12
3,4277,相同,xiāng tóng,形,同じである,xia1ng to2ng,12
3,4287,要求,yāo qiú,動,要求する,ya1o qiu2,12
3,4294,一直,yī zhí,副,ずっとまっすぐ,yi1 zhi2,12
1,32,中国,Zhōng guó,名固,中国,Zho1ng guo2,12
3,4308,终于,zhōng yú,副,ついに,zho1ng yu2,12
